id	US-1421005	US-1421094	US-1421095	US-1420999	US-1421000	US-1421010	US-1421096	US-1421097	US-1421098	US-1421001	US-1421002	US-1421004
ENSG00000170248	559.9852295	596	1081	792.9998779	889.4929199	926.4818726	533.8745728	369	540.0001221	941.8743286	1047.000122	1037.740845
ENSG00000226320	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227498	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235534	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228767	2	0	0	1	0	5	1	1	0	5.001599789	0	3
ENSG00000212442	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172995	2	3	3	1	3	0	0	0	1	2	5	3
ENSG00000230830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207625	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236158	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144681	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231382	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201315	1	0	0	0	2	0	0	0	0	1	1	1
ENSG00000163673	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230067	0	0	0	0	0	1.007200003	0	0	0	0	0	0
ENSG00000168016	374	364	622.9998779	466	430	447	352	232	298	487	451	443
ENSG00000234073	1	0	0	2	4	5	1	1	1	0	1	0
ENSG00000210181	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272334	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271835	2	0	0	1	1	0	0	0	0	0	3	1
ENSG00000272127	7	1	3	2	3	3	3	1	5	6	4	3
ENSG00000178567	180	166	287	187	200	210	119	121	158	265	238	286
ENSG00000076242	87	128	169	121	144	173	91	71	102	169	182	173
ENSG00000224858	0	1.135800004	0	2.357800007	1.148800015	0	0	1.140300035	0	0	4.50549984	0
ENSG00000093167	273	252	407	274	308	352	207	153	214	310	335.9999084	352
ENSG00000206645	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225558	0	0	1.008100033	1.005499959	0	0	0	0	0	0	1.016100049	0
ENSG00000199594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224080	2	1	4	6	5	5	4	0	4	3	9	6
ENSG00000271993	0	0	2	3	0	2	3	1	0	0	0	1
ENSG00000231449	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000271653	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270194	11	10	15	9	13	14	13	5	8	16	15	13
ENSG00000144674	741	660	1128.000122	1040	1202.999878	1455.999878	690.0001221	520	661.0001221	1443.000122	1614	1626.999878
ENSG00000230409	63.52349854	59.21519852	48.81489944	59.75189972	46.34059906	60.71490097	54.71440125	44.33649826	26.28059959	63.35829926	68.0463028	108.225502
ENSG00000222208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198590	12	3	9	8	8	16	8	7	9	12	8	9
ENSG00000144668	2	1	1	0	0	0	0	1	0	0	3	0
ENSG00000239105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235257	0	2	0	5	3	5	1	1	0	5	4	1
ENSG00000235482	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236411	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144677	89	91	193	93	106	128	66	69	78	128	127	111
ENSG00000199075	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136059	0	1	2	2	0	0	2	1	2	1	1	7
ENSG00000187091	31	47	85	54	42	36	24	20	41	53	42	38
ENSG00000200579	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008226	4	2	2	4	8	3	0	0	3	12	13	10
ENSG00000231668	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060971	994.9998779	925.0001221	1509	1031.000122	1050.999878	952	816	645	872	1088	1094.999878	1007.999878
ENSG00000201965	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172936	124	96	129	207	166	163	83	80	90	222	209	218
ENSG00000172939	173	165	262	261	272	292	151	107	139	272	268	329
ENSG00000172940	1	0	2	0	2	4	1	0	0	2	1	1
ENSG00000237982	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000144671	1	0	0	1	1	3	0	2	0	0	0	2
ENSG00000199514	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000093217	165	112	169	129	133	184	139	80	137	173	194	213
ENSG00000229589	4	7	3	1	4	3	0	2	5	9	4	9
ENSG00000114739	33	22	51	37	45	36	19	22	22	35	44	43
ENSG00000157036	23	22	38	39	34	38	16	14	19	39	44	37
ENSG00000207512	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230683	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232439	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185313	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222719	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231243	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168356	2	1	2	0	1	1	1	2	0	0	0	1
ENSG00000215941	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206708	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114742	107	86	177	147	187	194	85	70	101	181	200	188
ENSG00000114745	130	116	169	170	170	148	85	80	96	209	197	182
ENSG00000168026	10	5	5	11	6	9	9	3	5	6	10	8
ENSG00000276236	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144655	41	21	44	98	103	49	24	14	26	108	78	89
ENSG00000214305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168334	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215034	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168329	1	0	1	2	1	1	0	0	0	4	0	1
ENSG00000270367	0	0	0	1.297099948	0	0	0	0	0	4.655399799	7.10E-35	1.44780004
ENSG00000179934	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228168	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238267	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000223668	8.701199532	18.23870087	13.00640011	9.179699898	13.93360043	23.04700089	2.788500071	5.350200176	20.59329987	11.42669964	24.91620064	10.06270027
ENSG00000144659	220	195	338	300	254	306	180	141	160	317	315	326
ENSG00000168028	430.604187	543.8651733	851.024292	720.2484131	767.4130859	700.0447998	437.8595886	327.7789917	466.7094116	931.5631714	921.9888916	1006.441528
ENSG00000206760	0.0042	1.555999994	2.855999947	0.0006	4.048500061	2.687900066	1.596899986	0	1.048099995	1.434900045	1.489799976	1.041399956
ENSG00000202363	0	0.935500026	0	0	3.66E-08	0	1.784000039	0	0	0	1.59E-22	0
ENSG00000264724	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168314	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000230757	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170011	206	158	335	329	320	334	196	140	172	347	322	349
ENSG00000201570	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000265327	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000202517	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114784	52	44	65	53	62	82	46	42	36	85	95	107
ENSG00000223797	10	13	15	19	19	19	8	5	9	19	14	18
ENSG00000230274	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000168032	0	0	0	0	0	2	0	0	0	0	1	0
ENSG00000188846	422	599.5322876	832.472229	671	724.5435791	739.6395874	402.362793	303.4202881	448	797.0853271	821.9998779	823.5966797
ENSG00000272452	5	2	11	8	9	14	6	4	5	13	13	14
ENSG00000177873	16	17	30	28	27	30	11	14	28	32	31	19
ENSG00000199906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177842	19	13	20	26	14	29	13	10	9	12	26	37
ENSG00000172888	103	99	143	166	175	179	92	76	84	146	171	184
ENSG00000234067	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226845	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000226302	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229072	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234287	23.04770088	20.58550072	18.12610054	19.57449913	8.462499619	8.417900085	12.0454998	6.762700081	6.126100063	15.57610035	18.53590012	18.46489906
ENSG00000231873	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233096	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233919	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275256	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168036	1120	1349.999878	2154	1481	1428	1421	1009	760.9998779	1046.000122	1535	1656	1610.999878
ENSG00000168038	22	20	24	33	25	43	15	21	19	22	40	47
ENSG00000221337	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222942	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000223513	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251986	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212145	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234270	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182606	213	138	251	189	167	206	169	130	157	216	231	267
ENSG00000229339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234562	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000222872	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000187094	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000231280	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229572	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157093	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239181	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235787	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114812	1	1	2	1	2	1	0	2	1	2	2	2
ENSG00000232354	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000093183	95	91	149	136	161	118	96	60	85	183	173	194
ENSG00000008324	20	18	44	33	30	31	12	10	17	46	47	48
ENSG00000114857	509	329.0000916	550	602	637	770.0001221	395	318	350	630.0001221	698	769.9998779
ENSG00000230084	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000114853	20	18	24	34	44	24	18	12	15	32	42	29
ENSG00000240203	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157119	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010282	1	0	0	0	0	0	1	0	0	0	1	0
ENSG00000244607	5.307199955	0	0	10	9	8.419799805	1	1	2	8.431500435	3	5
ENSG00000230970	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181061	1368.692627	1517.999878	2694	2224	2226.98877	2575.580322	951	857	1101.999878	2786.568604	2867.000244	3038.983398
ENSG00000225611	2	1	6	8	12	15	1	1	2	20	11	15
ENSG00000144648	47	44	62	80	86.80940247	69	33	31	42	82	87	96
ENSG00000235288	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273328	0	1	1.61E-06	0	2.190599918	2.44E-16	0	0	0	0	3.11E-09	0
ENSG00000273291	0	0	1	0	0	0	8.55E-44	0	0	2.240600109	1.406800032	2.284699917
ENSG00000240747	1	1	3	2	4	2	3	0	0	1.75940001	1	2.137399912
ENSG00000180432	3071	2479	4025	3679	3813	3845.968262	2550	1960	2356	4404	4561	4455
ENSG00000236459	1	3	2	6	3	1	3	0	0	4	7	6
ENSG00000182983	40	17	38	44	35	49	14	23	25	45	39	34
ENSG00000206552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144649	19	15	21	7	12	11	20	10	6	9	22.59320068	15.57789993
ENSG00000232375	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144647	24	23	58	29	38	42	24	15	30	46	51	42
ENSG00000227245	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222331	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163788	202	228	335	287	299	260	143	100	165	329	369	402
ENSG00000241939	0	1	0	2	6	1	0	1	0	5	8	5
ENSG00000271941	0	0	0	0	0	3	0	0	0	0	1	0
ENSG00000234617	1	0	0	0	3	0	0	0	0	0	0	0
ENSG00000160746	114	144	205	176	174	164	117	66	101	171	191	178
ENSG00000251811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223916	1	1	1	2	2	1	1	0	1	1	1	0
ENSG00000011198	73	76	131	83	92	103	48	44	53	114	90	108
ENSG00000235886	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271192	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207954	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271937	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000179152	269	277	462	333	388	413	202	158	220	373	391	399
ENSG00000225873	0	0	1	0	2	2	0	0	0	0	0	1
ENSG00000185219	119	98	136	136	166	183	119	89	84	171	155	159
ENSG00000178917	17	21	34.67750168	21.6970005	26	22	18	13	14.83930016	39.40129852	35.49700165	40
ENSG00000214825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196345	5	7	11.32250023	15.30300045	12	5.999700069	7	5	4.160699844	12.59860039	13.50300026	8
ENSG00000236869	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000273303	0	0	0	0	5.71E-29	0.0003	0	0	0	0	4.36E-17	0
ENSG00000144792	4	1	2	2	2	8	1	0	4	4	0	2
ENSG00000214820	3.053999901	0	0	2.191200018	0	0	0	0	0	0	1.103199959	0
ENSG00000186448	60	53	106	79	101	102	51	40	47	97	113	119
ENSG00000233509	0	0	0	0	0	0	1	1	0	3	0	0
ENSG00000169981	16	12	14	18	9	16	9	9	4	22	14	21
ENSG00000272077	1	0	1	1	1	2	0	1	1	1	3	1
ENSG00000235805	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196653	23	15	19	20	20	25	14	4	16	19	20	16
ENSG00000186446	4	5	6	5	4	12	0	1	5	6	5	9
ENSG00000163807	111	104	185	163	188	157	82	74	79	188	175.6322937	222
ENSG00000163808	0	3	2	2	0	3	0	0	0	1	1	1
ENSG00000238958	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169964	22	38	42	17	30	31	18	15	19	47	30	44
ENSG00000207783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163810	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000235845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163812	184	182	298	197	213	227	123	127	156	264	262	262
ENSG00000227123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075914	45	55	71	73	74	108	47	41	49	80	83	79
ENSG00000163815	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000252410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163814	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000224094	0	0	0	1.023000002	0	1.04460001	0	1.033800006	0	0	1.033300042	1.025099993
ENSG00000249992	5	6	4	10	15	0	7	5	6	6	4	1
ENSG00000202268	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011376	104	95	162	123	125	113	91	61	88	102	114	101
ENSG00000232455	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144791	584	611	1025	723	770	757	500	420	516	853	805	783
ENSG00000251927	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230530	5	1	0	0	1	0	0	0	0	4	0	0
ENSG00000211456	237	224	377.9999084	283	334	335	201	154	214	325	349	386
ENSG00000244357	1	0	1	1	1	0	0	0	0	0	2	1
ENSG00000163817	3	3	2	9	11	6	5	2	8	12	15	11
ENSG00000163818	14	19	32	21	38	37	13	14	21	35	28	23
ENSG00000236930	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000173585	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000201635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163820	548	522	873	637	692	663	459	384	492	679	726	733
ENSG00000172215	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000173578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226933	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000229515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183625	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163823	1	0	0	1	1	2	0	0	0	1	0	0
ENSG00000236736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121807	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160791	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000121797	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000012223	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000163825	215	232	445	258	270	253	165	122	150	385	337	381
ENSG00000163827	65	77	124	57	50	74	58	44	65	69	82	90
ENSG00000264306	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268324	1	1	4	0	1	1	1	1	1	1	0	0
ENSG00000241186	5	1.470900059	5	1	2	3	1	2	0	4	3	7
ENSG00000251967	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178038	217	127	191	196	185	222	210	148	148	217	238	205
ENSG00000181585	2	2	2	1	1	1	4	0	1	0	1	1
ENSG00000206549	0	0	1	1	0	3.681299925	0	1	1	1.263399959	1	1.520900011
ENSG00000261603	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000188086	4.734600067	1	0	1	3	6.318699837	1	0	2	3.736599922	2	1.479099989
ENSG00000238013	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226074	0.265399992	0	0	0	0	1.37E-29	0	0	0	2	0	3.45E-12
ENSG00000178055	1	0	1	0	1	0	1	1	0	1	1	3
ENSG00000160808	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160801	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000273682	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160799	26	29	27	27	24	24	23	15	14	40	23	23
ENSG00000160796	37	33	38	35	44	40	35	26	27	48	53	54
ENSG00000236409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181555	417	338	532	417	530	617.9998779	318	239	351	589	639	597
ENSG00000275940	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227398	9	12	16	11	17	13	8	10	19	20	14	20
ENSG00000088727	3	10	10	6	9	7	10	7	9	9	10	15
ENSG00000239128	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114648	40	43	81	79	78	70	46	42	55	89	71	86
ENSG00000260236	1	1	5	10	6	5	3	1	0	7	7	10
ENSG00000076201	154	111	152	197	198	185	112	94	128	264	227	211
ENSG00000114650	331	346	541.9998779	448	441	374	347	258	311	477	420	443
ENSG00000276925	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163832	43	50	76	51	53	63	37	34	33	76	80	64
ENSG00000271161	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244732	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114646	0	0	1	3	2	0	0	0	1	1	3	0
ENSG00000173473	180	178	279	269	277	312	171	117	163	313	302	361
ENSG00000214773	1	1	2	1	3	2	2	2	1	3	4	6
ENSG00000235695	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266457	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132153	147	151	225	258	228	200	148	109	130	283	261	257
ENSG00000274420	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047849	946	793.0001221	1288.999878	1279.000122	1350.000122	1513	763	593.0001221	734.9998779	1325	1307	1295
ENSG00000199591	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224895	3	1	0	3	8	5	2	1	2	10	8	7
ENSG00000270285	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265078	0	5.89E-08	0	2.641900063	1.99E-09	1.42E-08	6.71E-09	0	0	0	1.575299978	0
ENSG00000236768	0	3.005599976	0	1.205899954	0	0	0	0	1	0	0	0
ENSG00000164045	2	6	6	8	4	6	1	1	1	12	6	10
ENSG00000235627	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253056	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231884	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265483	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164047	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164048	17	12	12	14	24	17	15	4	11	15	11	16
ENSG00000229759	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199476	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228638	4	3	8	5	8	8	6	3	0	6	11	6
ENSG00000172113	37	36	80	54	60	58	36	32	27	69	61	58
ENSG00000229453	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252466	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164049	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277483	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164050	372	274	370	401	412.9999084	349	356	203	270	371	412	397
ENSG00000164051	43	46	61	42	47	31	32	22	37	48	51	55
ENSG00000232112	127.9770966	126	232	173	200	183	96	91	106	187.9844971	222	257.3894043
ENSG00000244380	2	0	2	0	0	1	0	0	0	0	1	1
ENSG00000164053	16	18.02000046	20.72940063	24.72100067	31.74530029	22	26.88529968	6.427700043	19	26.91580009	31.38330078	35
ENSG00000213689	15	10.97999954	17.27059937	18.27899933	22.25469971	9	23.11470032	9.572299957	16	21.08419991	24.61669922	24
ENSG00000164054	313	286	476	400	401	401	247	190	245	454	450	469
ENSG00000264209	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114268	2	5	4	4	7	5	4	2	4	12	7	7
ENSG00000278799	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145040	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000114270	3	1	1	6	7	4	5	2	4	3	8	5
ENSG00000211535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010256	557	575	932	588	593	508	433	374	522	628	611.9998779	542
ENSG00000183396	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000225697	65	33	60	49	52	51	63	49	45	47	53	46
ENSG00000274831	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008300	7	5	10	28	35	24	9	6	10	27	31	29
ENSG00000263898	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228350	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000271973	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213672	55	43	67	61	65	44	48	30	56	73	84	54
ENSG00000068745	120	103	149	181	190	169	104	73	88	205	180	174
ENSG00000274388	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114302	375	359	616.0001221	435	428	441	301	232	292	556.9998779	564	576.0001221
ENSG00000224424	7	2	7	8	5	8	2	3	1	4	5	7
ENSG00000178537	223	266	447	272	312	302	206	170	201	393	401	386
ENSG00000221883	5	2	0	3.220799923	2.571099997	2	1	4	3	3.130399942	2	3
ENSG00000177479	228	199	353	294	313	292	204	154	174	344	354	368
ENSG00000235236	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223343	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273211	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000178467	22	17	21	21	19	24	9	12	14	26	31	22
ENSG00000178252	222	196	376	362	416	380	220	148	184	406.9999084	417	413
ENSG00000178149	42	25	47	38	27	25	26	19	28	38	43	44
ENSG00000199032	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178057	38	62	89	88	63	60	58	37	49	87	68	88
ENSG00000207605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178035	145	150	247	248	251	239	135	114	155	328	302	294
ENSG00000272434	0	0	1	0	0	0	1	1	0	0	0	1
ENSG00000198218	197	177	281	303	299	273	147	134	149	271	320	313
ENSG00000241461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172053	232	222	344	271	287	242	214	171	191	301	303	287
ENSG00000274888	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172046	151	151	228	190	195	179	159	108	132	205	219	241
ENSG00000172037	669	602.9998779	1066	896.0001221	890.9998779	646	627	462	561	929.9998779	885.9998779	890.9998779
ENSG00000270441	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000177352	41	34	48	45	40	29	20	18	28	62	50	44
ENSG00000185909	39	38	44	76	62	69	26	27	26	69	61	63
ENSG00000236980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173421	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270538	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225399	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188315	18	9	24	22	30	28	23	11	17	31	23	43
ENSG00000199546	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264633	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114316	119	125	172	159	175	164	126	98	122	175	176	188
ENSG00000233276	578.8618774	717	1261.875732	846	846.8352051	542	638	555.8765259	650.6218872	1006	908	908.9020996
ENSG00000067560	1040	1053	1706	1235	1354.999878	1376	763	624	820	1378	1387	1505
ENSG00000235908	2	0	0	1	0	0	0	0	2	2	5	0
ENSG00000145022	94	80	134	95	95	90	68	51	82	118	114	121
ENSG00000145020	105	77	151	66	80	60	93	55	81	65	58	80
ENSG00000235261	0	1	0	0	0	0	0	0	2	2	0	1
ENSG00000145029	33	33	50	34	37	34	34	20	24	47	40	39
ENSG00000201301	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173402	841.0001221	825.9998779	1271	916.9998779	880.9998779	905.0001221	699	512	647.0001221	1037	961.0001221	961
ENSG00000226913	0	0	1	1	0	1	0	0	0	0	0	1
ENSG00000164061	20	13	7	18	15	8	15	10	5	5	20	18
ENSG00000235120	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164062	461	474	772	524	562.9998779	430	417	307	473	579.9998779	560	535
ENSG00000173531	893.4971924	555.079895	859.319397	908.222229	859.9345703	887.934021	723.2009888	538.7213135	547.7714233	866.8275146	901.6793823	871.7382813
ENSG00000259970	2.437200069	0	3.08E-12	0	2.64289999	8.67E-32	0	1.511500001	2.056499958	2.809099913	0	9.15E-31
ENSG00000164068	260	272	349	303	294	262	273	195	237	347	341	296
ENSG00000176020	1.84E-29	6.40E-42	8.457400322	5.402500153	2.73E-15	6.59E-33	3.999300003	0.686399996	1.15E-38	3.81E-10	3.47E-19	2.53E-16
ENSG00000173540	66	58	105.5426025	106.5975037	115	88	69.0007019	54.31359863	61	127	134	123
ENSG00000176095	120	107	176	166	186	134	109	89	98	187	151	200
ENSG00000239576	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244730	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187492	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000185614	0	1	2	0	0	0	0	0	0	3	0	1
